Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EFA_weighted;EFA_km_weighted;EFA_WTT_weighted;EFA_WTT_km_weighted;EFA_WTW_weighted;EFA_WTW_km_weighted
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;0.0;;26.86717987;;142.1139526;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;0.0;;26.86717987;;142.1139526;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;0.0;;26.86717987;;142.1139526;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;127.255127;;29.6953125;;156.9504395;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;0.0;;29.6953125;;156.9504395;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;0.0;;29.6953125;;156.9504395;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;0.0;;29.6953125;;156.9504395;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;0.0;;29.6953125;;156.9504395;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;139.2635651;;32.52343369;;171.7870026;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;0.0;;32.52343369;;171.7870026;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;0.0;;32.52343369;;171.7870026;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;0.0;;32.52343369;;171.7870026;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;0.0;;32.52343369;;171.7870026;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;145.3249969;;33.95107269;;179.276062;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;0.0;;33.95107269;;179.276062;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;0.0;;33.95107269;;179.276062;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;0.0;;33.95107269;;179.276062;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;0.0;;33.95107269;;179.276062;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,0-1h,0-1km;0.048083313;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,1-2h,0-1km;0.10856612;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,2-3h,0-1km;0.134129375;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,3-4h,0-1km;0.152568698;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,4-5h,0-1km;0.165884823;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,5-6h,0-1km;0.17419529;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,6-7h,0-1km;0.182505757;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,7-8h,0-1km;0.190816209;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,8-9h,0-1km;0.199126601;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,9-10h,0-1km;0.207437024;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,10-11h,0-1km;0.215747565;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,11-12h,0-1km;0.224057972;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,>12h,0-1km;0.228213131;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,0-1h,1-2km;0.054529816;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,1-2h,1-2km;0.135316312;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,2-3h,1-2km;0.168980867;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,3-4h,1-2km;0.192402795;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,4-5h,1-2km;0.209276691;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,5-6h,1-2km;0.219760999;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,6-7h,1-2km;0.230245262;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,7-8h,1-2km;0.24072957;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,8-9h,1-2km;0.251213819;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,9-10h,1-2km;0.261697978;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,10-11h,1-2km;0.272182375;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,11-12h,1-2km;0.282666743;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;HC;Urban;TØ,>12h,1-2km;0.287908763;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,0-1h,0-1km;0.34405452;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,1-2h,0-1km;0.848340392;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,2-3h,0-1km;1.150852323;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,3-4h,0-1km;1.485343814;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,4-5h,0-1km;1.706910729;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,5-6h,0-1km;1.822504401;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,6-7h,0-1km;1.938098073;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,7-8h,0-1km;2.053691864;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,8-9h,0-1km;2.169286251;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,9-10h,0-1km;2.284878731;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,10-11h,0-1km;2.400473833;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,11-12h,0-1km;2.516067505;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,>12h,0-1km;2.57386446;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,0-1h,1-2km;0.360558361;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,1-2h,1-2km;0.995996773;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,2-3h,1-2km;1.430041909;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,3-4h,1-2km;1.871131063;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,4-5h,1-2km;2.164730072;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,5-6h,1-2km;2.311328411;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;2.457925797;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;2.604524136;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;2.751122236;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;2.897719622;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;3.044317961;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;3.190915585;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;3.264214277;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0.009150163;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0.015885696;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0.015989624;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0.016535163;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0.016588984;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0.016148891;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0.015705615;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0.015259117;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0.014809366;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0.014356352;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0.013900052;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0.013440413;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0.013209455;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0.011203188;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0.021139745;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0.022445438;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0.02316664;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0.023205478;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0.022562055;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0.021918751;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0.021275617;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0.020632654;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0.019989913;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0.019347392;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0.018705096;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0.018384019;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;1.363884449;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;2.40521431;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;3.563694954;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;4.864467621;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;6.179058552;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;7.552181721;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;8.92530632;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;10.29843235;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;11.67155266;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;13.04467869;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;14.41780186;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,11-12h,0-1km;15.79092884;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,>12h,0-1km;16.48408318;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,0-1h,1-2km;2.593527317;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,1-2h,1-2km;5.988576889;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,2-3h,1-2km;9.106455803;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,3-4h,1-2km;12.49148178;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,4-5h,1-2km;15.90364552;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,5-6h,1-2km;19.43779373;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,6-7h,1-2km;22.97193718;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,7-8h,1-2km;26.50608063;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,8-9h,1-2km;30.04021835;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,9-10h,1-2km;33.57436371;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,10-11h,1-2km;37.10851288;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,11-12h,1-2km;40.64266205;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;TØ,>12h,1-2km;42.42669296;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,0-1h,0-1km;0.057931334;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,1-2h,0-1km;0.102141425;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,2-3h,0-1km;0.151335478;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,3-4h,0-1km;0.206573278;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,4-5h,0-1km;0.262397826;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,5-6h,0-1km;0.320708632;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,6-7h,0-1km;0.379019171;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,7-8h,0-1km;0.437329799;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,8-9h,0-1km;0.495640486;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,9-10h,0-1km;0.553951323;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,10-11h,0-1km;0.612261832;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,11-12h,0-1km;0.6705724;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,>12h,0-1km;0.700007796;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,0-1h,1-2km;0.110199369;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,1-2h,1-2km;0.254399836;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,2-3h,1-2km;0.386826336;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,3-4h,1-2km;0.530609548;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,4-5h,1-2km;0.675547123;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,5-6h,1-2km;0.825668454;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,6-7h,1-2km;0.975789964;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,7-8h,1-2km;1.125911355;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,8-9h,1-2km;1.276033044;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,9-10h,1-2km;1.426154613;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,10-11h,1-2km;1.576276422;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,11-12h,1-2km;1.726397753;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC_MJ;Urban;TØ,>12h,1-2km;1.802179217;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,0-1h,0-1km;0.003947773;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,1-2h,0-1km;0.006686164;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,2-3h,0-1km;0.007366429;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,3-4h,0-1km;0.008286715;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,4-5h,0-1km;0.009053485;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,5-6h,0-1km;0.00970549;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,6-7h,0-1km;0.010385227;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,7-8h,0-1km;0.011094491;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,8-9h,0-1km;0.011835227;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,9-10h,0-1km;0.012609563;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,10-11h,0-1km;0.013419804;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,11-12h,0-1km;0.014268489;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,>12h,0-1km;0.014706766;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,0-1h,1-2km;0.008292784;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,1-2h,1-2km;0.016282771;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,2-3h,1-2km;0.018607816;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,3-4h,1-2km;0.021007299;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,4-5h,1-2km;0.022940001;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,5-6h,1-2km;0.024481302;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,6-7h,1-2km;0.026071409;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,7-8h,1-2km;0.027712142;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,8-9h,1-2km;0.029405335;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,9-10h,1-2km;0.031152815;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,10-11h,1-2km;0.032956358;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,11-12h,1-2km;0.034817703;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PM;Urban;TØ,>12h,1-2km;0.035768677;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,0-1h,0-1km;9.30836E+11;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,1-2h,0-1km;1.57636E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,2-3h,0-1km;1.73671E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,3-4h,0-1km;1.95368E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,4-5h,0-1km;2.13445E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,5-6h,0-1km;2.28817E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,6-7h,0-1km;2.44843E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,7-8h,0-1km;2.61566E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,8-9h,0-1km;2.7903E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,9-10h,0-1km;2.97287E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,10-11h,0-1km;3.1639E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,11-12h,0-1km;3.364E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,>12h,0-1km;3.46733E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,0-1h,1-2km;1.93972E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,1-2h,1-2km;3.83992E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,2-3h,1-2km;4.38792E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,3-4h,1-2km;4.95371E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,4-5h,1-2km;5.40946E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,5-6h,1-2km;5.77297E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,6-7h,1-2km;6.14798E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,7-8h,1-2km;6.53495E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,8-9h,1-2km;6.9343E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,9-10h,1-2km;7.34647E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,10-11h,1-2km;7.77187E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,11-12h,1-2km;8.21092E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;PN;Urban;TØ,>12h,1-2km;8.43524E+12;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,0-1h,0-1km;3.978728771;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,1-2h,0-1km;7.014615059;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,2-3h,0-1km;10.39298153;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,3-4h,0-1km;14.18642521;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,4-5h,0-1km;18.02017403;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,5-6h,0-1km;22.0246582;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,6-7h,0-1km;26.02913857;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,7-8h,0-1km;30.03361893;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,8-9h,0-1km;34.03810883;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,9-10h,0-1km;38.04258728;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,10-11h,0-1km;42.04708099;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,11-12h,0-1km;46.05155563;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,>12h,0-1km;48.07302475;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,0-1h,1-2km;7.569376469;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,1-2h,1-2km;17.47296143;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,2-3h,1-2km;26.56788445;;;;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;CO2(rep);Urban;TØ,3-4h,1-2km;36.44302368;;;;;
